Imgs;Steering
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_51_659.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_51_751.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_51_846.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_51_938.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_52_015.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_52_099.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_52_190.jpg;0.25
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_52_270.jpg;0.45
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_52_352.jpg;0.6500001
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_52_433.jpg;0.8500001
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_52_518.jpg;1
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_52_604.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_52_687.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_52_763.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_52_840.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_52_927.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_53_008.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_53_094.jpg;-0.2
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_53_175.jpg;-0.4
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_53_266.jpg;-0.6500001
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_53_345.jpg;-0.8500001
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_53_431.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_53_521.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_53_603.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_53_745.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_53_829.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_53_914.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_53_997.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_54_081.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_54_165.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_54_193.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_54_279.jpg;-0.2
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_54_359.jpg;-0.4
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_54_444.jpg;-0.6500001
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_54_527.jpg;-0.8500001
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_54_612.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_54_756.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_54_842.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_54_925.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_55_017.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_55_101.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_55_183.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_55_208.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_55_293.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_55_376.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_55_460.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_55_538.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_55_619.jpg;-0.2
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_55_700.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_55_782.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_55_864.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_55_947.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_56_033.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_56_115.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_56_198.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_56_280.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_56_367.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_56_448.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_56_529.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_56_615.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_56_698.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_56_779.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_56_862.jpg;-0.25
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_56_946.jpg;-0.45
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_57_031.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_57_115.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_57_199.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_57_285.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_57_367.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_57_453.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_57_538.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_57_621.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_57_703.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_57_784.jpg;-0.2
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_57_871.jpg;-0.4
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_57_959.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_58_044.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_58_136.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_58_217.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_58_298.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_58_376.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_58_459.jpg;-0.2
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_58_540.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_58_618.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_58_697.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_58_788.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_58_866.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_58_947.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_59_022.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_59_093.jpg;-0.15
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_59_169.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_59_253.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_59_328.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_59_405.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_59_481.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_59_562.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_59_634.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_59_713.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_59_786.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_59_864.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_43_59_944.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_00_024.jpg;-0.2
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_00_165.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_00_242.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_00_317.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_00_398.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_00_481.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_00_559.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_00_635.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_00_713.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_00_791.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_00_869.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_00_949.jpg;-0.2
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_01_026.jpg;-0.4
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_01_099.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_01_183.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_01_263.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_01_347.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_01_421.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_01_502.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_01_580.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_01_659.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_01_738.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_01_819.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_01_897.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_01_995.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_02_060.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_02_140.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_02_218.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_02_305.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_02_381.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_02_461.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_02_545.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_02_624.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_02_705.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_02_786.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_02_867.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_02_950.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_03_031.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_03_116.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_03_193.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_03_278.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_03_356.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_03_439.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_03_522.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_03_602.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_03_683.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_03_764.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_03_847.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_03_928.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_04_007.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_04_094.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_04_180.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_04_264.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_04_344.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_04_424.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_04_505.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_04_581.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_04_669.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_04_752.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_04_832.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_04_916.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_04_997.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_05_080.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_05_164.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_05_244.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_05_327.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_05_411.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_05_493.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_05_575.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_05_660.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_05_744.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_05_830.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_05_913.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_05_999.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_06_087.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_06_172.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_06_259.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_06_350.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_06_429.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_06_527.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_06_612.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_06_699.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_06_789.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_06_883.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_06_985.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_07_071.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_07_161.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_07_261.jpg;0.25
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_07_350.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_07_441.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_07_525.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_07_617.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_07_708.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_07_801.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_07_895.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_07_988.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_08_081.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_08_175.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_08_281.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_08_371.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_08_468.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_08_572.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_08_664.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_08_761.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_08_859.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_08_960.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_09_056.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_09_158.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_09_258.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_09_356.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_09_465.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_09_553.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_09_727.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_09_761.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_09_861.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_09_964.jpg;-0.3
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_10_066.jpg;-0.5500001
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_10_170.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_10_266.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_10_373.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_10_484.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_10_586.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_10_692.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_10_792.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_10_897.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_10_997.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_11_092.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_11_196.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_11_297.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_11_395.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_11_500.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_11_600.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_11_695.jpg;-0.25
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_11_795.jpg;-0.5000001
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_11_893.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_12_005.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_12_097.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_12_203.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_12_306.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_12_403.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_12_505.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_12_593.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_12_690.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_12_791.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_12_883.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_12_980.jpg;-0.2
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_13_074.jpg;-0.45
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_13_169.jpg;-0.7
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_13_269.jpg;-0.9500002
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_13_365.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_13_455.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_13_561.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_13_656.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_13_749.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_13_843.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_13_941.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_14_034.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_14_129.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_14_230.jpg;-0.25
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_14_324.jpg;-0.5000001
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_14_417.jpg;-0.7
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_14_515.jpg;-0.9500002
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_14_611.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_14_707.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_14_860.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_14_955.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_15_050.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_15_146.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_15_239.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_15_332.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_15_425.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_15_518.jpg;-0.2
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_15_610.jpg;-0.45
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_15_703.jpg;-0.7
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_15_798.jpg;-0.9000002
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_15_888.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_15_984.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_16_074.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_16_174.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_16_279.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_15_44_16_366.jpg;0
